participant,seed,sort,image,final_img_pos,posX,posY
189,189,Sort2,M15surp_o,[-643.  373.],-643.0,373.0
189,189,Sort2,M04disg_c,[ 644.  -74.],644.0,-74.0
189,189,Sort2,F15hap_c,[-643.  224.],-643.0,224.0
189,189,Sort2,M03calm_c,[-643.   75.],-643.0,75.0
189,189,Sort2,F22sad_c,[-643.  -74.],-643.0,-74.0
189,189,Sort2,F04ang_o,[ 644. -223.],644.0,-223.0
189,189,Sort2,F13exc_o,[-643. -223.],-643.0,-223.0
189,189,Sort2,M05exc_c,[-500.   75.],-500.0,75.0
189,189,Sort2,F14surp_c,[-500.  -74.],-500.0,-74.0
189,189,Sort2,M08fear_o,[-500. -223.],-500.0,-223.0
189,189,Sort2,F01fear_c,[-357. -372.],-357.0,-372.0
189,189,Sort2,F17calm_o,[-643. -372.],-643.0,-372.0
189,189,Sort2,M14neut_o,[-500. -372.],-500.0,-372.0
189,189,Sort2,M17sad_o,[ 644. -372.],644.0,-372.0
189,189,Sort2,M02ang_c,[ 644.   75.],644.0,75.0
189,189,Sort2,F07neut_c,[-357. -223.],-357.0,-223.0
189,189,Sort2,F10disg_o,[ 644.  224.],644.0,224.0
189,189,Sort2,M12hap_o,[-357.  -74.],-357.0,-74.0
