participant,seed,sort,image,final_img_pos,posX,posY
subjCode117,17,Sort1,M07exc_o,[-71. -74.],-71.0,-74.0
subjCode117,17,Sort1,M07exc_c,[-357.  -74.],-357.0,-74.0
subjCode117,17,Sort1,M07disg_c,[  72.  373.],72.0,373.0
subjCode117,17,Sort1,M07sad_c,[ 358.  373.],358.0,373.0
subjCode117,17,Sort1,M07ang_c,[ 215.  373.],215.0,373.0
subjCode117,17,Sort1,M07disg_o,[ 72. -74.],72.0,-74.0
subjCode117,17,Sort1,M07calm_c,[ 215.  -74.],215.0,-74.0
subjCode117,17,Sort1,M07surp_c,[ 358.  -74.],358.0,-74.0
subjCode117,17,Sort1,M07surp_o,[-214.  -74.],-214.0,-74.0
subjCode117,17,Sort1,M07ang_o,[ -71.  373.],-71.0,373.0
subjCode117,17,Sort1,M07neut_c,[ 501.  -74.],501.0,-74.0
subjCode117,17,Sort1,M07neut_o,[ 644.  -74.],644.0,-74.0
subjCode117,17,Sort1,M07fear_c,[-500.  -74.],-500.0,-74.0
subjCode117,17,Sort1,M07fear_o,[-643.  -74.],-643.0,-74.0
subjCode117,17,Sort1,M07hap_o,[-500. -223.],-500.0,-223.0
subjCode117,17,Sort1,M07hap_c,[-357. -223.],-357.0,-223.0
subjCode117,17,Sort1,M07sad_o,[-214. -223.],-214.0,-223.0
subjCode117,17,Sort1,M07calm_o,[ -71. -223.],-71.0,-223.0
